"UF";"Municipio";"Codigo";"Ano";"Robson";"cesarea_antes_do_parto";"Nascidos"
"GO";"ITAJA";521080;2022;2;1;4
"GO";"ITAJA";521080;2022;2;3;1
"GO";"ITAJA";521080;2022;4;1;3
"GO";"ITAPACI";521090;2022;2;1;3
"GO";"ITAPACI";521090;2022;2;3;1
"GO";"ITAPACI";521090;2022;4;1;5
"GO";"ITAPACI";521090;2022;4;3;4
"GO";"ITAPIRAPUA";521100;2022;2;1;7
"GO";"ITAPIRAPUA";521100;2022;2;2;1
"GO";"ITAPIRAPUA";521100;2022;4;1;5
"GO";"ITAPIRAPUA";521100;2022;4;2;1
"GO";"ITAPIRAPUA";521100;2022;4;3;1
"GO";"ITAPURANGA";521120;2022;2;1;11
"GO";"ITAPURANGA";521120;2022;2;3;1
"GO";"ITAPURANGA";521120;2022;4;1;4
"GO";"ITARUMA";521130;2022;2;1;14
"GO";"ITARUMA";521130;2022;2;3;1
"GO";"ITARUMA";521130;2022;4;1;17
"GO";"ITAUCU";521140;2022;2;1;6
"GO";"ITAUCU";521140;2022;2;2;2
"GO";"ITAUCU";521140;2022;2;3;3
"GO";"ITAUCU";521140;2022;4;1;1
"GO";"ITAUCU";521140;2022;4;3;1
"GO";"ITUMBIARA";521150;2022;2;1;237
"GO";"ITUMBIARA";521150;2022;2;2;2
"GO";"ITUMBIARA";521150;2022;2;3;15
"GO";"ITUMBIARA";521150;2022;4;1;98
"GO";"ITUMBIARA";521150;2022;4;2;1
"GO";"ITUMBIARA";521150;2022;4;3;22
"GO";"IVOLANDIA";521160;2022;2;1;2
"GO";"JANDAIA";521170;2022;2;1;10
"GO";"JANDAIA";521170;2022;4;1;2
"GO";"JANDAIA";521170;2022;4;3;1
"GO";"JARAGUA";521180;2022;2;1;72
"GO";"JARAGUA";521180;2022;2;2;1
"GO";"JARAGUA";521180;2022;2;3;2
"GO";"JARAGUA";521180;2022;4;1;25
"GO";"JARAGUA";521180;2022;4;2;2
"GO";"JARAGUA";521180;2022;4;3;4
"GO";"JATAI";521190;2022;2;1;159
"GO";"JATAI";521190;2022;2;2;20
"GO";"JATAI";521190;2022;2;3;31
"GO";"JATAI";521190;2022;4;1;69
"GO";"JATAI";521190;2022;4;2;16
"GO";"JATAI";521190;2022;4;3;66
"GO";"JAUPACI";521200;2022;2;1;1
"GO";"JESUPOLIS";521205;2022;2;1;2
"GO";"JESUPOLIS";521205;2022;2;2;1
"GO";"JESUPOLIS";521205;2022;4;1;1
"GO";"JOVIANIA";521210;2022;2;1;17
"GO";"JOVIANIA";521210;2022;2;2;1
"GO";"JOVIANIA";521210;2022;2;3;1
"GO";"JOVIANIA";521210;2022;4;1;5
"GO";"JOVIANIA";521210;2022;4;3;1
"GO";"JUSSARA";521220;2022;2;1;41
"GO";"JUSSARA";521220;2022;2;2;3
"GO";"JUSSARA";521220;2022;4;1;15
"GO";"JUSSARA";521220;2022;4;2;1
"GO";"JUSSARA";521220;2022;4;3;1
"GO";"LAGOA SANTA";521225;2022;2;1;3
"GO";"LAGOA SANTA";521225;2022;2;3;1
"GO";"LAGOA SANTA";521225;2022;4;1;4
"GO";"LAGOA SANTA";521225;2022;4;3;1
"GO";"LEOPOLDO DE BULHOES";521230;2022;2;1;6
"GO";"LEOPOLDO DE BULHOES";521230;2022;2;2;2
"GO";"LEOPOLDO DE BULHOES";521230;2022;2;3;3
"GO";"LEOPOLDO DE BULHOES";521230;2022;2;9;1
"GO";"LEOPOLDO DE BULHOES";521230;2022;4;1;5
"GO";"LEOPOLDO DE BULHOES";521230;2022;4;3;1
"GO";"LUZIANIA";521250;2022;2;1;158
"GO";"LUZIANIA";521250;2022;2;2;37
"GO";"LUZIANIA";521250;2022;2;3;104
"GO";"LUZIANIA";521250;2022;2;9;17
"GO";"LUZIANIA";521250;2022;4;1;107
"GO";"LUZIANIA";521250;2022;4;2;17
"GO";"LUZIANIA";521250;2022;4;3;139
"GO";"LUZIANIA";521250;2022;4;9;11
"GO";"MAIRIPOTABA";521260;2022;2;1;1
"GO";"MAMBAI";521270;2022;2;1;3
"GO";"MAMBAI";521270;2022;2;2;2
"GO";"MAMBAI";521270;2022;2;3;1
"GO";"MAMBAI";521270;2022;4;1;3
"GO";"MAMBAI";521270;2022;4;3;1
"GO";"MARA ROSA";521280;2022;2;1;14
"GO";"MARA ROSA";521280;2022;2;2;1
"GO";"MARA ROSA";521280;2022;2;3;1
"GO";"MARA ROSA";521280;2022;4;1;4
"GO";"MARA ROSA";521280;2022;4;3;2
"GO";"MARZAGAO";521290;2022;2;1;9
"GO";"MARZAGAO";521290;2022;2;2;1
"GO";"MARZAGAO";521290;2022;2;3;1
"GO";"MARZAGAO";521290;2022;4;1;4
"GO";"MARZAGAO";521290;2022;4;3;1
"GO";"MATRINCHA";521295;2022;2;1;2
"GO";"MATRINCHA";521295;2022;4;1;1
"GO";"MAURILANDIA";521300;2022;2;1;27
"GO";"MAURILANDIA";521300;2022;2;2;2
"GO";"MAURILANDIA";521300;2022;2;3;3
"GO";"MAURILANDIA";521300;2022;4;1;18
"GO";"MAURILANDIA";521300;2022;4;2;1
"GO";"MAURILANDIA";521300;2022;4;3;3
"GO";"MIMOSO DE GOIAS";521305;2022;2;3;2
"GO";"MIMOSO DE GOIAS";521305;2022;4;1;1
"GO";"MINACU";521308;2022;2;1;40
"GO";"MINACU";521308;2022;2;2;3
"GO";"MINACU";521308;2022;2;3;25
"GO";"MINACU";521308;2022;4;1;14
"GO";"MINACU";521308;2022;4;2;1
"GO";"MINACU";521308;2022;4;3;41
"GO";"MINEIROS";521310;2022;2;1;196
"GO";"MINEIROS";521310;2022;2;2;9
"GO";"MINEIROS";521310;2022;2;3;9
"GO";"MINEIROS";521310;2022;4;1;84
"GO";"MINEIROS";521310;2022;4;2;3
"GO";"MINEIROS";521310;2022;4;3;4
"GO";"MOIPORA";521340;2022;2;1;4
"GO";"MOIPORA";521340;2022;4;1;1
"GO";"MONTE ALEGRE DE GOIAS";521350;2022;2;1;5
"GO";"MONTE ALEGRE DE GOIAS";521350;2022;2;3;2
"GO";"MONTE ALEGRE DE GOIAS";521350;2022;4;1;3
"GO";"MONTE ALEGRE DE GOIAS";521350;2022;4;3;2
"GO";"MONTES CLAROS DE GOIAS";521370;2022;2;1;6
"GO";"MONTES CLAROS DE GOIAS";521370;2022;2;2;1
"GO";"MONTIVIDIU";521375;2022;2;1;22
"GO";"MONTIVIDIU";521375;2022;2;2;3
"GO";"MONTIVIDIU";521375;2022;2;3;3
"GO";"MONTIVIDIU";521375;2022;4;1;9
"GO";"MONTIVIDIU";521375;2022;4;2;5
"GO";"MONTIVIDIU";521375;2022;4;3;10
"GO";"MONTIVIDIU DO NORTE";521377;2022;2;1;7
"GO";"MONTIVIDIU DO NORTE";521377;2022;4;1;2
"GO";"MORRINHOS";521380;2022;2;1;46
"GO";"MORRINHOS";521380;2022;2;2;1
"GO";"MORRINHOS";521380;2022;2;3;2
"GO";"MORRINHOS";521380;2022;4;1;4
"GO";"MORRINHOS";521380;2022;4;3;4
"GO";"MORRO AGUDO DE GOIAS";521385;2022;2;1;1
"GO";"MOSSAMEDES";521390;2022;2;1;4
"GO";"MOSSAMEDES";521390;2022;2;2;1
"GO";"MOSSAMEDES";521390;2022;4;1;1
"GO";"MOZARLANDIA";521400;2022;2;1;67
"GO";"MOZARLANDIA";521400;2022;2;3;1
"GO";"MOZARLANDIA";521400;2022;4;1;33
"GO";"MOZARLANDIA";521400;2022;4;3;2
"GO";"MUNDO NOVO";521405;2022;2;1;3
"GO";"MUNDO NOVO";521405;2022;2;3;1
"GO";"MUNDO NOVO";521405;2022;4;1;2
"GO";"MUNICIPIO IGNORADO - GO";520000;2022;2;1;1
"GO";"MUNICIPIO IGNORADO - GO";520000;2022;4;1;1
"GO";"MUTUNOPOLIS";521410;2022;2;1;12
"GO";"MUTUNOPOLIS";521410;2022;4;1;6
"GO";"MUTUNOPOLIS";521410;2022;4;3;1
"GO";"NAZARIO";521440;2022;2;1;12
"GO";"NAZARIO";521440;2022;2;3;3
"GO";"NAZARIO";521440;2022;4;1;4
"GO";"NAZARIO";521440;2022;4;2;1
"GO";"NEROPOLIS";521450;2022;2;1;58
"GO";"NEROPOLIS";521450;2022;2;2;1
"GO";"NEROPOLIS";521450;2022;2;3;5
"GO";"NEROPOLIS";521450;2022;4;1;25
"GO";"NEROPOLIS";521450;2022;4;2;2
"GO";"NEROPOLIS";521450;2022;4;3;5
"GO";"NIQUELANDIA";521460;2022;2;1;22
"GO";"NIQUELANDIA";521460;2022;2;2;8
"GO";"NIQUELANDIA";521460;2022;2;3;15
"GO";"NIQUELANDIA";521460;2022;4;1;7
"GO";"NIQUELANDIA";521460;2022;4;2;2
"GO";"NIQUELANDIA";521460;2022;4;3;23
"GO";"NOVA AMERICA";521470;2022;2;1;4
"GO";"NOVA AMERICA";521470;2022;2;2;1
"GO";"NOVA AURORA";521480;2022;2;1;5
"GO";"NOVA AURORA";521480;2022;2;2;1
"GO";"NOVA AURORA";521480;2022;4;1;2
"GO";"NOVA CRIXAS";521483;2022;2;1;2
"GO";"NOVA CRIXAS";521483;2022;2;2;1
"GO";"NOVA GLORIA";521486;2022;2;1;2
"GO";"NOVA GLORIA";521486;2022;2;2;1
"GO";"NOVA GLORIA";521486;2022;4;1;1
"GO";"NOVA GLORIA";521486;2022;4;2;1
"GO";"NOVA GLORIA";521486;2022;4;3;1
"GO";"NOVA IGUACU DE GOIAS";521487;2022;2;1;6
"GO";"NOVA IGUACU DE GOIAS";521487;2022;4;1;5
"GO";"NOVA ROMA";521490;2022;2;1;1
"GO";"NOVA ROMA";521490;2022;2;3;1
"GO";"NOVA ROMA";521490;2022;4;3;1
"GO";"NOVA VENEZA";521500;2022;2;1;9
"GO";"NOVA VENEZA";521500;2022;2;3;1
"GO";"NOVA VENEZA";521500;2022;4;1;4
"GO";"NOVA VENEZA";521500;2022;4;3;2
"GO";"NOVO BRASIL";521520;2022;2;1;3
"GO";"NOVO BRASIL";521520;2022;2;2;1
"GO";"NOVO BRASIL";521520;2022;4;1;1
"GO";"NOVO GAMA";521523;2022;2;1;63
"GO";"NOVO GAMA";521523;2022;2;2;24
"GO";"NOVO GAMA";521523;2022;2;3;56
"GO";"NOVO GAMA";521523;2022;2;9;5
"GO";"NOVO GAMA";521523;2022;4;1;55
"GO";"NOVO GAMA";521523;2022;4;2;8
"GO";"NOVO GAMA";521523;2022;4;3;66
"GO";"NOVO GAMA";521523;2022;4;9;1
"GO";"NOVO PLANALTO";521525;2022;2;1;2
"GO";"NOVO PLANALTO";521525;2022;4;1;2
"GO";"ORIZONA";521530;2022;2;1;17
"GO";"ORIZONA";521530;2022;2;2;3
"GO";"ORIZONA";521530;2022;2;3;6
"GO";"ORIZONA";521530;2022;4;1;8
"GO";"OURO VERDE DE GOIAS";521540;2022;2;1;6
"GO";"OURO VERDE DE GOIAS";521540;2022;4;2;1
"GO";"OUVIDOR";521550;2022;2;1;11
"GO";"OUVIDOR";521550;2022;2;2;1
"GO";"OUVIDOR";521550;2022;4;1;5
"GO";"OUVIDOR";521550;2022;4;3;4
"GO";"PADRE BERNARDO";521560;2022;2;1;25
"GO";"PADRE BERNARDO";521560;2022;2;2;3
"GO";"PADRE BERNARDO";521560;2022;2;3;8
"GO";"PADRE BERNARDO";521560;2022;4;1;25
"GO";"PADRE BERNARDO";521560;2022;4;2;1
"GO";"PADRE BERNARDO";521560;2022;4;3;17
"GO";"PALESTINA DE GOIAS";521565;2022;2;1;5
"GO";"PALESTINA DE GOIAS";521565;2022;4;1;5
"GO";"PALMEIRAS DE GOIAS";521570;2022;2;1;17
"GO";"PALMEIRAS DE GOIAS";521570;2022;2;2;6
"GO";"PALMEIRAS DE GOIAS";521570;2022;2;3;9
"GO";"PALMEIRAS DE GOIAS";521570;2022;4;1;5
"GO";"PALMEIRAS DE GOIAS";521570;2022;4;3;5
"GO";"PALMELO";521580;2022;2;1;5
"GO";"PALMELO";521580;2022;4;1;2
"GO";"PALMINOPOLIS";521590;2022;2;1;5
"GO";"PALMINOPOLIS";521590;2022;4;1;2
"GO";"PANAMA";521600;2022;2;1;5
"GO";"PANAMA";521600;2022;4;3;1
"GO";"PARANAIGUARA";521630;2022;2;1;3
"GO";"PARAUNA";521640;2022;2;1;16
"GO";"PARAUNA";521640;2022;2;2;2
"GO";"PARAUNA";521640;2022;2;3;1
"GO";"PARAUNA";521640;2022;4;1;7
"GO";"PARAUNA";521640;2022;4;2;2
"GO";"PEROLANDIA";521645;2022;2;1;6
"GO";"PEROLANDIA";521645;2022;4;1;4
"GO";"PETROLINA DE GOIAS";521680;2022;2;1;4
"GO";"PETROLINA DE GOIAS";521680;2022;2;3;2
"GO";"PETROLINA DE GOIAS";521680;2022;4;1;2
"GO";"PETROLINA DE GOIAS";521680;2022;4;3;3
"GO";"PILAR DE GOIAS";521690;2022;2;3;1
"GO";"PILAR DE GOIAS";521690;2022;4;1;1
"GO";"PILAR DE GOIAS";521690;2022;4;3;1
"GO";"PIRACANJUBA";521710;2022;2;1;34
"GO";"PIRACANJUBA";521710;2022;2;2;3
"GO";"PIRACANJUBA";521710;2022;2;3;6
"GO";"PIRACANJUBA";521710;2022;4;1;9
"GO";"PIRACANJUBA";521710;2022;4;2;1
"GO";"PIRACANJUBA";521710;2022;4;3;4
"GO";"PIRACANJUBA";521710;2022;4;9;1
"GO";"PIRANHAS";521720;2022;2;1;8
"GO";"PIRANHAS";521720;2022;2;2;3
"GO";"PIRANHAS";521720;2022;4;1;1
"GO";"PIRANHAS";521720;2022;4;2;1
"GO";"PIRANHAS";521720;2022;4;3;2
"GO";"PIRENOPOLIS";521730;2022;2;1;56
"GO";"PIRENOPOLIS";521730;2022;2;2;3
"GO";"PIRENOPOLIS";521730;2022;2;3;3
"GO";"PIRENOPOLIS";521730;2022;4;1;26
"GO";"PIRENOPOLIS";521730;2022;4;3;7
"GO";"PIRES DO RIO";521740;2022;2;1;72
"GO";"PIRES DO RIO";521740;2022;2;2;5
"GO";"PIRES DO RIO";521740;2022;2;3;5
"GO";"PIRES DO RIO";521740;2022;4;1;40
"GO";"PIRES DO RIO";521740;2022;4;2;1
"GO";"PIRES DO RIO";521740;2022;4;3;9
"GO";"PLANALTINA";521760;2022;2;1;68
"GO";"PLANALTINA";521760;2022;2;2;32
"GO";"PLANALTINA";521760;2022;2;3;54
"GO";"PLANALTINA";521760;2022;2;9;1
"GO";"PLANALTINA";521760;2022;2;NA;1
"GO";"PLANALTINA";521760;2022;4;1;55
"GO";"PLANALTINA";521760;2022;4;2;19
"GO";"PLANALTINA";521760;2022;4;3;69
"GO";"PLANALTINA";521760;2022;4;9;3
"GO";"PONTALINA";521770;2022;2;1;10
"GO";"PONTALINA";521770;2022;4;1;7
"GO";"PONTALINA";521770;2022;4;2;1
"GO";"PONTALINA";521770;2022;4;3;1
"GO";"PORANGATU";521800;2022;2;1;29
"GO";"PORANGATU";521800;2022;2;3;5
"GO";"PORANGATU";521800;2022;4;1;11
"GO";"PORANGATU";521800;2022;4;2;2
"GO";"PORANGATU";521800;2022;4;3;2
"GO";"PORTEIRAO";521805;2022;2;1;6
"GO";"PORTEIRAO";521805;2022;2;3;2
"GO";"PORTEIRAO";521805;2022;4;1;3
"GO";"PORTEIRAO";521805;2022;4;3;3
"GO";"PORTELANDIA";521810;2022;2;1;8
"GO";"PORTELANDIA";521810;2022;4;1;3
"GO";"POSSE";521830;2022;2;1;39
"GO";"POSSE";521830;2022;2;2;1
"GO";"POSSE";521830;2022;2;3;5
"GO";"POSSE";521830;2022;4;1;17
"GO";"POSSE";521830;2022;4;3;4
"GO";"PROFESSOR JAMIL";521839;2022;2;1;2
"GO";"PROFESSOR JAMIL";521839;2022;2;3;1
"GO";"PROFESSOR JAMIL";521839;2022;4;1;4
"GO";"QUIRINOPOLIS";521850;2022;2;1;86
"GO";"QUIRINOPOLIS";521850;2022;2;2;1
"GO";"QUIRINOPOLIS";521850;2022;4;1;30
"GO";"RIALMA";521860;2022;2;1;2
"GO";"RIALMA";521860;2022;2;3;2
"GO";"RIALMA";521860;2022;4;1;6
"GO";"RIALMA";521860;2022;4;3;1
"GO";"RIANAPOLIS";521870;2022;2;1;1
"GO";"RIANAPOLIS";521870;2022;2;3;3
"GO";"RIANAPOLIS";521870;2022;4;2;1
"GO";"RIANAPOLIS";521870;2022;4;3;1
"GO";"RIO QUENTE";521878;2022;2;1;4
"GO";"RIO QUENTE";521878;2022;2;3;1
"GO";"RIO QUENTE";521878;2022;4;1;4
"GO";"RIO QUENTE";521878;2022;4;3;1
"GO";"RIO VERDE";521880;2022;2;1;451
"GO";"RIO VERDE";521880;2022;2;2;63
"GO";"RIO VERDE";521880;2022;2;3;152
"GO";"RIO VERDE";521880;2022;4;1;216
"GO";"RIO VERDE";521880;2022;4;2;40
"GO";"RIO VERDE";521880;2022;4;3;252
"GO";"RUBIATABA";521890;2022;2;1;8
"GO";"RUBIATABA";521890;2022;2;2;2
"GO";"RUBIATABA";521890;2022;4;1;6
"GO";"RUBIATABA";521890;2022;4;3;3
"GO";"SANCLERLANDIA";521900;2022;2;1;11
"GO";"SANCLERLANDIA";521900;2022;2;3;2
"GO";"SANCLERLANDIA";521900;2022;4;1;1
"GO";"SANCLERLANDIA";521900;2022;4;3;2
"GO";"SANTA BARBARA DE GOIAS";521910;2022;2;1;7
"GO";"SANTA BARBARA DE GOIAS";521910;2022;2;2;1
"GO";"SANTA BARBARA DE GOIAS";521910;2022;2;3;1
"GO";"SANTA BARBARA DE GOIAS";521910;2022;4;1;5
"GO";"SANTA BARBARA DE GOIAS";521910;2022;4;3;1
"GO";"SANTA CRUZ DE GOIAS";521920;2022;2;1;1
"GO";"SANTA CRUZ DE GOIAS";521920;2022;2;3;1
"GO";"SANTA CRUZ DE GOIAS";521920;2022;4;1;3
"GO";"SANTA FE DE GOIAS";521925;2022;2;1;7
"GO";"SANTA FE DE GOIAS";521925;2022;2;2;1
"GO";"SANTA FE DE GOIAS";521925;2022;4;1;1
"GO";"SANTA HELENA DE GOIAS";521930;2022;2;1;27
"GO";"SANTA HELENA DE GOIAS";521930;2022;2;2;2
"GO";"SANTA HELENA DE GOIAS";521930;2022;2;3;3
"GO";"SANTA HELENA DE GOIAS";521930;2022;4;1;15
"GO";"SANTA HELENA DE GOIAS";521930;2022;4;3;1
"GO";"SANTA ISABEL";521935;2022;2;1;2
"GO";"SANTA ISABEL";521935;2022;2;2;1
"GO";"SANTA ISABEL";521935;2022;4;1;2
"GO";"SANTA ISABEL";521935;2022;4;3;1
"GO";"SANTA RITA DO ARAGUAIA";521940;2022;2;1;13
"GO";"SANTA RITA DO ARAGUAIA";521940;2022;2;2;1
"GO";"SANTA RITA DO ARAGUAIA";521940;2022;4;1;7
"GO";"SANTA RITA DO ARAGUAIA";521940;2022;4;2;1
"GO";"SANTA ROSA DE GOIAS";521950;2022;2;1;6
"GO";"SANTA ROSA DE GOIAS";521950;2022;2;3;1
"GO";"SANTA ROSA DE GOIAS";521950;2022;4;1;2
"GO";"SANTA ROSA DE GOIAS";521950;2022;4;3;1
"GO";"SANTA TEREZA DE GOIAS";521960;2022;2;1;10
"GO";"SANTA TEREZA DE GOIAS";521960;2022;4;1;8
"GO";"SANTA TEREZINHA DE GOIAS";521970;2022;2;1;3
"GO";"SANTA TEREZINHA DE GOIAS";521970;2022;2;2;1
"GO";"SANTA TEREZINHA DE GOIAS";521970;2022;2;3;2
"GO";"SANTA TEREZINHA DE GOIAS";521970;2022;4;1;2
"GO";"SANTO ANTONIO DA BARRA";521971;2022;2;1;4
"GO";"SANTO ANTONIO DA BARRA";521971;2022;2;3;3
"GO";"SANTO ANTONIO DA BARRA";521971;2022;4;1;2
"GO";"SANTO ANTONIO DA BARRA";521971;2022;4;2;2
"GO";"SANTO ANTONIO DA BARRA";521971;2022;4;3;1
"GO";"SANTO ANTONIO DE GOIAS";521973;2022;2;1;11
"GO";"SANTO ANTONIO DE GOIAS";521973;2022;2;3;1
"GO";"SANTO ANTONIO DE GOIAS";521973;2022;4;1;2
"GO";"SANTO ANTONIO DE GOIAS";521973;2022;4;2;3
"GO";"SANTO ANTONIO DE GOIAS";521973;2022;4;3;1
"GO";"SANTO ANTONIO DO DESCOBERTO";521975;2022;2;1;23
"GO";"SANTO ANTONIO DO DESCOBERTO";521975;2022;2;2;10
"GO";"SANTO ANTONIO DO DESCOBERTO";521975;2022;2;3;23
"GO";"SANTO ANTONIO DO DESCOBERTO";521975;2022;4;1;23
"GO";"SANTO ANTONIO DO DESCOBERTO";521975;2022;4;2;2
"GO";"SANTO ANTONIO DO DESCOBERTO";521975;2022;4;3;28
"GO";"SAO DOMINGOS";521980;2022;2;1;5
"GO";"SAO DOMINGOS";521980;2022;4;1;2
"GO";"SAO DOMINGOS";521980;2022;4;2;1
"GO";"SAO DOMINGOS";521980;2022;4;3;4
"GO";"SAO FRANCISCO DE GOIAS";521990;2022;2;1;6
"GO";"SAO FRANCISCO DE GOIAS";521990;2022;2;3;1
"GO";"SAO FRANCISCO DE GOIAS";521990;2022;4;1;4
"GO";"SAO FRANCISCO DE GOIAS";521990;2022;4;3;3
"GO";"SAO JOAO D'ALIANCA";522000;2022;2;1;4
"GO";"SAO JOAO D'ALIANCA";522000;2022;2;2;5
"GO";"SAO JOAO D'ALIANCA";522000;2022;2;3;4
"GO";"SAO JOAO D'ALIANCA";522000;2022;4;1;6
"GO";"SAO JOAO D'ALIANCA";522000;2022;4;2;1
"GO";"SAO JOAO D'ALIANCA";522000;2022;4;3;7
"GO";"SAO JOAO DA PARAUNA";522005;2022;4;1;1
"GO";"SAO LUIS DE MONTES BELOS";522010;2022;2;1;34
"GO";"SAO LUIS DE MONTES BELOS";522010;2022;2;2;3
"GO";"SAO LUIS DE MONTES BELOS";522010;2022;4;1;5
"GO";"SAO LUIS DE MONTES BELOS";522010;2022;4;2;1
"GO";"SAO LUIS DE MONTES BELOS";522010;2022;4;3;2
"GO";"SAO LUIZ DO NORTE";522015;2022;2;1;7
"GO";"SAO LUIZ DO NORTE";522015;2022;2;3;1
"GO";"SAO LUIZ DO NORTE";522015;2022;4;1;4
"GO";"SAO MIGUEL DO ARAGUAIA";522020;2022;2;1;17
"GO";"SAO MIGUEL DO ARAGUAIA";522020;2022;2;2;2
"GO";"SAO MIGUEL DO ARAGUAIA";522020;2022;2;3;1
"GO";"SAO MIGUEL DO ARAGUAIA";522020;2022;4;1;6
"GO";"SAO MIGUEL DO ARAGUAIA";522020;2022;4;2;1
"GO";"SAO MIGUEL DO ARAGUAIA";522020;2022;4;3;2
"GO";"SAO MIGUEL DO PASSA QUATRO";522026;2022;2;1;5
"GO";"SAO MIGUEL DO PASSA QUATRO";522026;2022;2;2;1
"GO";"SAO MIGUEL DO PASSA QUATRO";522026;2022;2;3;1
"GO";"SAO MIGUEL DO PASSA QUATRO";522026;2022;4;1;3
"GO";"SAO MIGUEL DO PASSA QUATRO";522026;2022;4;3;2
"GO";"SAO PATRICIO";522028;2022;2;1;1
"GO";"SAO PATRICIO";522028;2022;4;1;1
"GO";"SAO SIMAO";522040;2022;2;1;42
"GO";"SAO SIMAO";522040;2022;4;1;17
"GO";"SAO SIMAO";522040;2022;4;3;1
"GO";"SENADOR CANEDO";522045;2022;2;1;212
"GO";"SENADOR CANEDO";522045;2022;2;2;29
"GO";"SENADOR CANEDO";522045;2022;2;3;51
"GO";"SENADOR CANEDO";522045;2022;2;NA;1
"GO";"SENADOR CANEDO";522045;2022;4;1;106
"GO";"SENADOR CANEDO";522045;2022;4;2;9
"GO";"SENADOR CANEDO";522045;2022;4;3;70
"GO";"SERRANOPOLIS";522050;2022;2;1;12
"GO";"SERRANOPOLIS";522050;2022;2;2;2
"GO";"SERRANOPOLIS";522050;2022;2;3;7
"GO";"SERRANOPOLIS";522050;2022;4;1;2
"GO";"SERRANOPOLIS";522050;2022;4;3;3
"GO";"SERRANOPOLIS";522050;2022;4;9;1
"GO";"SILVANIA";522060;2022;2;1;46
"GO";"SILVANIA";522060;2022;2;3;1
"GO";"SILVANIA";522060;2022;4;1;11
"GO";"SILVANIA";522060;2022;4;3;2
"GO";"SIMOLANDIA";522068;2022;2;1;3
"GO";"SIMOLANDIA";522068;2022;2;3;1
"GO";"SIMOLANDIA";522068;2022;2;NA;1
"GO";"SIMOLANDIA";522068;2022;4;1;3
"GO";"SIMOLANDIA";522068;2022;4;2;1
"GO";"SITIO D'ABADIA";522070;2022;4;1;1
"GO";"TAQUARAL DE GOIAS";522100;2022;2;1;2
"GO";"TAQUARAL DE GOIAS";522100;2022;4;1;3
"GO";"TERESINA DE GOIAS";522108;2022;2;3;1
"GO";"TERESINA DE GOIAS";522108;2022;4;1;1
"GO";"TEREZOPOLIS DE GOIAS";522119;2022;2;1;9
"GO";"TEREZOPOLIS DE GOIAS";522119;2022;2;2;3
"GO";"TEREZOPOLIS DE GOIAS";522119;2022;2;3;1
"GO";"TEREZOPOLIS DE GOIAS";522119;2022;4;1;3
"GO";"TRES RANCHOS";522130;2022;2;1;3
"GO";"TRINDADE";522140;2022;2;1;177
"GO";"TRINDADE";522140;2022;2;2;34
"GO";"TRINDADE";522140;2022;2;3;53
"GO";"TRINDADE";522140;2022;4;1;65
"GO";"TRINDADE";522140;2022;4;2;19
"GO";"TRINDADE";522140;2022;4;3;25
"GO";"TRINDADE";522140;2022;4;NA;1
"GO";"TROMBAS";522145;2022;2;1;4
"GO";"TROMBAS";522145;2022;4;1;1
"GO";"TURVANIA";522150;2022;2;1;5
"GO";"TURVANIA";522150;2022;4;1;2
"GO";"TURVELANDIA";522155;2022;2;1;5
"GO";"TURVELANDIA";522155;2022;2;2;2
"GO";"TURVELANDIA";522155;2022;2;3;1
"GO";"TURVELANDIA";522155;2022;4;1;8
"GO";"TURVELANDIA";522155;2022;4;2;1
"GO";"TURVELANDIA";522155;2022;4;3;3
"GO";"UIRAPURU";522157;2022;2;1;2
"GO";"UIRAPURU";522157;2022;2;2;1
"GO";"URUACU";522160;2022;2;1;59
"GO";"URUACU";522160;2022;2;2;4
"GO";"URUACU";522160;2022;2;3;11
"GO";"URUACU";522160;2022;4;1;26
"GO";"URUACU";522160;2022;4;2;1
"GO";"URUACU";522160;2022;4;3;13
"GO";"URUANA";522170;2022;2;1;1
"GO";"URUANA";522170;2022;2;2;2
"GO";"URUANA";522170;2022;2;3;2
"GO";"URUANA";522170;2022;4;2;2
"GO";"URUANA";522170;2022;4;3;2
"GO";"URUTAI";522180;2022;2;1;4
"GO";"URUTAI";522180;2022;2;3;2
"GO";"URUTAI";522180;2022;4;1;1
"GO";"URUTAI";522180;2022;4;3;1
"GO";"VALPARAISO DE GOIAS";522185;2022;2;1;117
"GO";"VALPARAISO DE GOIAS";522185;2022;2;2;36
"GO";"VALPARAISO DE GOIAS";522185;2022;2;3;95
"GO";"VALPARAISO DE GOIAS";522185;2022;2;9;9
"GO";"VALPARAISO DE GOIAS";522185;2022;2;NA;1
"GO";"VALPARAISO DE GOIAS";522185;2022;4;1;82
"GO";"VALPARAISO DE GOIAS";522185;2022;4;2;14
"GO";"VALPARAISO DE GOIAS";522185;2022;4;3;108
"GO";"VALPARAISO DE GOIAS";522185;2022;4;9;9
"GO";"VARJAO";522190;2022;2;1;7
"GO";"VARJAO";522190;2022;2;2;1
"GO";"VARJAO";522190;2022;2;3;1
"GO";"VARJAO";522190;2022;4;1;5
"GO";"VARJAO";522190;2022;4;3;1
"GO";"VIANOPOLIS";522200;2022;2;1;19
"GO";"VIANOPOLIS";522200;2022;2;2;2
"GO";"VIANOPOLIS";522200;2022;2;3;2
"GO";"VIANOPOLIS";522200;2022;4;1;6
"GO";"VIANOPOLIS";522200;2022;4;3;2
